CoRoT,Year,Month,Day,FileName_a,FileName_b,FileName_c
110666660,2008,11,16,190224,20090311,103305
110666679,2008,11,16,190224,20090308,103056
110666723,2008,11,16,190224,20090308,102256
110666733,2008,11,16,190224,20090308,102256
110666802,2008,11,16,190224,20090308,103056
110666827,2008,11,16,190224,20090308,103056
110666874,2008,11,16,190224,20090311,103305
110666889,2008,11,16,190224,20090311,103305
110666909,2008,11,16,190224,20090308,102256
110666934,2008,11,16,190224,20090311,103305
110666938,2008,11,16,190224,20090308,103056
110666945,2008,11,16,190224,20090311,103305
110666950,2008,11,16,190224,20090311,103305
110667028,2008,11,16,190224,20090311,103305
110667090,2008,11,16,190224,20090311,103305
110667093,2008,11,16,190224,20090308,102256
110667095,2008,11,16,190224,20090311,103305
110667124,2008,11,16,190224,20090308,102256
110667148,2008,11,16,190224,20090308,102256
110667175,2008,11,16,190224,20090308,102256
110667213,2008,11,16,190224,20090311,103305
110667228,2008,11,16,190224,20090311,103305
110667247,2008,11,16,190224,20090311,103305
110667305,2008,11,16,190224,20090308,103056
110667309,2008,11,16,190224,20090308,103056
110667313,2008,11,16,190224,20090311,103305
110667321,2008,11,16,190224,20090311,103305
110667322,2008,11,16,190224,20090308,102256
110667401,2008,11,16,190224,20090308,102256
110667403,2008,11,16,190224,20090311,103233
110667417,2008,11,16,190224,20090311,103305
110667442,2008,11,16,190224,20090311,103305
110667447,2008,11,16,190224,20090311,103305
110667448,2008,11,16,190224,20090311,103233
110667459,2008,11,16,190224,20090311,103305
110667466,2008,11,16,190224,20090311,103233
110667480,2008,11,16,190224,20090311,103233
110667524,2008,11,16,190224,20090311,103305
110667556,2008,11,16,190224,20090308,102256
110667566,2008,11,16,190224,20090308,102256
110667584,2008,11,16,190224,20090311,103305
110667627,2008,11,16,190224,20090311,103233
110667668,2008,11,16,190224,20090308,103056
110667676,2008,11,16,190224,20090308,103056
110667681,2008,11,16,190224,20090311,103305
110667704,2008,11,16,190224,20090311,103233
110667723,2008,11,16,190224,20090311,103305
110667819,2008,11,16,190224,20090311,103305
110667832,2008,11,16,190224,20090308,102256
110667838,2008,11,16,190224,20090308,102256
110667925,2008,11,16,190224,20090308,103056
110668076,2008,11,16,190224,20090308,102256
110668086,2008,11,16,190224,20090311,103305
110668099,2008,11,16,190224,20090311,103305
110668182,2008,11,16,190224,20090311,103233
110668191,2008,11,16,190224,20090308,102256
110668219,2008,11,16,190224,20090308,102256
110668287,2008,11,16,190224,20090311,103305
110668307,2008,11,16,190224,20090311,103305
110668337,2008,11,16,190224,20090308,103056
110668358,2008,11,16,190224,20090311,103233
110668404,2008,11,16,190224,20090308,102256
110668421,2008,11,16,190224,20090308,102256
110668481,2008,11,16,190224,20090311,103305
110668647,2008,11,16,190224,20090311,103305
110668690,2008,11,16,190224,20090311,103305
110668716,2008,11,16,190224,20090311,103233
110668733,2008,11,16,190224,20090308,103056
110668763,2008,11,16,190224,20090311,103305
110668784,2008,11,16,190224,20090308,102256
110668875,2008,11,16,190224,20090311,103305
110668936,2008,11,16,190224,20090311,103305
110668963,2008,11,16,190224,20090311,103305
110668977,2008,11,16,190224,20090311,103305
110668993,2008,11,16,190224,20090308,102256
110668998,2008,11,16,190224,20090311,103305
110669003,2008,11,16,190224,20090311,103305
110669036,2008,11,16,190224,20090311,103305
110669053,2008,11,16,190224,20090311,103305
110669059,2008,11,16,190224,20090311,103233
110669135,2008,11,16,190224,20090311,103305
110669141,2008,11,16,190224,20090308,102256
110669209,2008,11,16,190224,20090311,103233
110669216,2008,11,16,190224,20090311,103305
110669224,2008,11,16,190224,20090311,103305
110669225,2008,11,16,190224,20090311,103305
110669230,2008,11,16,190224,20090311,103305
110669265,2008,11,16,190224,20090308,102256
110669347,2008,11,16,190224,20090311,103233
110669350,2008,11,16,190224,20090308,103056
110669357,2008,11,16,190224,20090311,103305
110669369,2008,11,16,190224,20090308,102256
110669421,2008,11,16,190224,20090308,103056
110669511,2008,11,16,190224,20090308,102256
110669526,2008,11,16,190224,20090308,102256
110669550,2008,11,16,190224,20090311,103305
110669571,2008,11,16,190224,20090308,102256
110669573,2008,11,16,190224,20090308,103056
110669587,2008,11,16,190224,20090311,103233
110669669,2008,11,16,190224,20090311,103305
110669714,2008,11,16,190224,20090311,103305
110669789,2008,11,16,190224,20090311,103305
110669857,2008,11,16,190224,20090311,103305
110669867,2008,11,16,190224,20090308,102256
110669882,2008,11,16,190224,20090311,103305
110669897,2008,11,16,190224,20090308,102256
110669933,2008,11,16,190224,20090311,103305
110669936,2008,11,16,190224,20090308,102256
110669955,2008,11,16,190224,20090311,103233
110669978,2008,11,16,190224,20090308,102256
110670147,2008,11,16,190224,20090311,103305
110670223,2008,11,16,190224,20090308,102256
110670272,2008,11,16,190224,20090311,103305
110670312,2008,11,16,190224,20090308,103056
110670333,2008,11,16,190224,20090311,103305
110670362,2008,11,16,190224,20090308,103056
110670408,2008,11,16,190224,20090308,102256
110670455,2008,11,16,190224,20090311,103305
110670477,2008,11,16,190224,20090311,103233
110670480,2008,11,16,190224,20090311,103305
110670532,2008,11,16,190224,20090311,103305
110670548,2008,11,16,190224,20090311,103305
110670588,2008,11,16,190224,20090311,103305
110670660,2008,11,16,190224,20090311,103233
110670684,2008,11,16,190224,20090311,103305
110670685,2008,11,16,190224,20090308,103056
110670694,2008,11,16,190224,20090308,102256
110670714,2008,11,16,190224,20090308,103056
110670723,2008,11,16,190224,20090308,102256
110670762,2008,11,16,190224,20090308,102256
110670813,2008,11,16,190224,20090311,103305
110670872,2008,11,16,190224,20090311,103305
110670881,2008,11,16,190224,20090308,103056
110670892,2008,11,16,190224,20090311,103305
110670969,2008,11,16,190224,20090311,103305
110670983,2008,11,16,190224,20090308,102256
110670984,2008,11,16,190224,20090311,103305
110671067,2008,11,16,190224,20090311,103233
110671071,2008,11,16,190224,20090311,103305
110671080,2008,11,16,190224,20090308,102256
110671092,2008,11,16,190224,20090311,103305
110671101,2008,11,16,190224,20090308,102256
110671180,2008,11,16,190224,20090308,102256
110671233,2008,11,16,190224,20090311,103233
110671259,2008,11,16,190224,20090311,103305
110671314,2008,11,16,190224,20090311,103233
110671378,2008,11,16,190224,20090308,102256
110671419,2008,11,16,190224,20090311,103305
110671429,2008,11,16,190224,20090311,103305
110671430,2008,11,16,190224,20090308,103056
110671436,2008,11,16,190224,20090308,102256
110671450,2008,11,16,190224,20090311,103305
110671457,2008,11,16,190224,20090308,102256
110671589,2008,11,16,190224,20090311,103305
110671591,2008,11,16,190224,20090308,103056
110671620,2008,11,16,190224,20090308,102256
110671786,2008,11,16,190224,20090308,102256
110671795,2008,11,16,190224,20090308,102256
110672058,2008,11,16,190224,20090308,103056
110672073,2008,11,16,190224,20090308,102256
110672086,2008,11,16,190224,20090308,102256
110672126,2008,11,16,190224,20090308,102256
110672159,2008,11,16,190224,20090311,103305
110672204,2008,11,16,190224,20090311,103305
110672256,2008,11,16,190224,20090311,103305
110672261,2008,11,16,190224,20090311,103233
110672301,2008,11,16,190224,20090308,102256
110672331,2008,11,16,190224,20090308,102256
110672385,2008,11,16,190224,20090311,103305
110672452,2008,11,16,190224,20090308,102256
110672463,2008,11,16,190224,20090308,103056
110672511,2008,11,16,190224,20090308,102256
110672597,2008,11,16,190224,20090308,102256
110672617,2008,11,16,190224,20090308,102256
110672638,2008,11,16,190224,20090311,103305
110672675,2008,11,16,190224,20090311,103305
110672706,2008,11,16,190224,20090311,103233
110672805,2008,11,16,190224,20090311,103305
110672842,2008,11,16,190224,20090308,102256
110672878,2008,11,16,190224,20090311,103305
110672896,2008,11,16,190224,20090308,102256
110672977,2008,11,16,190224,20090311,103305
110672979,2008,11,16,190224,20090311,103305
110672987,2008,11,16,190224,20090311,103305
110673171,2008,11,16,190224,20090308,102256
110673225,2008,11,16,190224,20090308,102256
110673273,2008,11,16,190224,20090308,102256
110673309,2008,11,16,190224,20090308,103056
110673312,2008,11,16,190224,20090308,103056
110673334,2008,11,16,190224,20090308,102256
110673348,2008,11,16,190224,20090311,103233
110673381,2008,11,16,190224,20090311,103305
110673425,2008,11,16,190224,20090311,103305
110673430,2008,11,16,190224,20090308,103056
110673488,2008,11,16,190224,20090311,103233
110673559,2008,11,16,190224,20090311,103305
110673578,2008,11,16,190224,20090308,103056
110673632,2008,11,16,190224,20090311,103305
110673640,2008,11,16,190224,20090308,103056
110673651,2008,11,16,190224,20090311,103305
110673654,2008,11,16,190224,20090308,103056
110673703,2008,11,16,190224,20090311,103305
110673709,2008,11,16,190224,20090311,103305
110673748,2008,11,16,190224,20090311,103305
110673772,2008,11,16,190224,20090308,102256
110673792,2008,11,16,190224,20090311,103305
110673811,2008,11,16,190224,20090311,103305
110673933,2008,11,16,190224,20090311,103305
110673956,2008,11,16,190224,20090308,103056
110673972,2008,11,16,190224,20090311,103305
110674031,2008,11,16,190224,20090311,103305
110674054,2008,11,16,190224,20090311,103305
110674086,2008,11,16,190224,20090311,103305
110674099,2008,11,16,190224,20090311,103233
110674158,2008,11,16,190224,20090311,103305
110674168,2008,11,16,190224,20090311,103305
110674209,2008,11,16,190224,20090308,102256
110674243,2008,11,16,190224,20090308,102256
110674250,2008,11,16,190224,20090311,103305
110674325,2008,11,16,190224,20090308,102256
110674329,2008,11,16,190224,20090311,103305
110674344,2008,11,16,190224,20090308,103056
110674372,2008,11,16,190224,20090311,103305
110674421,2008,11,16,190224,20090308,102256
110674444,2008,11,16,190224,20090308,102256
110674467,2008,11,16,190224,20090311,103305
110674478,2008,11,16,190224,20090308,103056
110674498,2008,11,16,190224,20090311,103305
110674525,2008,11,16,190224,20090311,103233
110674539,2008,11,16,190224,20090311,103233
110674645,2008,11,16,190224,20090311,103233
110674702,2008,11,16,190224,20090308,103056
110674724,2008,11,16,190224,20090311,103305
110674786,2008,11,16,190224,20090308,102256
110674850,2008,11,16,190224,20090311,103305
110674864,2008,11,16,190224,20090308,102256
110675013,2008,11,16,190224,20090308,102256
110675023,2008,11,16,190224,20090308,102256
110675082,2008,11,16,190224,20090311,103305
110675139,2008,11,16,190224,20090308,102256
110675161,2008,11,16,190224,20090308,102256
110675235,2008,11,16,190224,20090311,103305
110675289,2008,11,16,190224,20090311,103305
110675293,2008,11,16,190224,20090311,103233
110675303,2008,11,16,190224,20090311,103305
110675305,2008,11,16,190224,20090308,103056
110675448,2008,11,16,190224,20090311,103305
110675449,2008,11,16,190224,20090308,103056
110675470,2008,11,16,190224,20090308,102256
110675488,2008,11,16,190224,20090311,103233
110675501,2008,11,16,190224,20090308,102256
110675538,2008,11,16,190224,20090311,103233
110675540,2008,11,16,190224,20090311,103305
110675582,2008,11,16,190224,20090311,103305
110675609,2008,11,16,190224,20090311,103305
110675746,2008,11,16,190224,20090308,102256
110675833,2008,11,16,190224,20090311,103305
110675850,2008,11,16,190224,20090311,103305
110675866,2008,11,16,190224,20090308,102256
110675953,2008,11,16,190224,20090308,103056
110675990,2008,11,16,190224,20090311,103305
110676016,2008,11,16,190224,20090308,102256
110676046,2008,11,16,190224,20090308,102256
110676068,2008,11,16,190224,20090308,102256
110676109,2008,11,16,190224,20090311,103305
110676139,2008,11,16,190224,20090308,102256
110676147,2008,11,16,190224,20090308,103056
110676186,2008,11,16,190224,20090308,102256
110676266,2008,11,16,190224,20090308,102256
110676283,2008,11,16,190224,20090308,102256
110676318,2008,11,16,190224,20090308,102256
110676345,2008,11,16,190224,20090308,103056
110676379,2008,11,16,190224,20090308,103056
110676555,2008,11,16,190224,20090311,103233
110676608,2008,11,16,190224,20090311,103305
110676626,2008,11,16,190224,20090311,103305
110676643,2008,11,16,190224,20090308,102256
110676647,2008,11,16,190224,20090308,102256
110676671,2008,11,16,190224,20090308,102256
110676711,2008,11,16,190224,20090311,103233
110676713,2008,11,16,190224,20090308,102256
110676740,2008,11,16,190224,20090311,103305
110676751,2008,11,16,190224,20090308,102256
110676771,2008,11,16,190224,20090308,102256
110676787,2008,11,16,190224,20090308,102256
110676806,2008,11,16,190224,20090308,102256
110676850,2008,11,16,190224,20090311,103305
110676855,2008,11,16,190224,20090311,103305
110676884,2008,11,16,190224,20090308,103056
110676892,2008,11,16,190224,20090311,103305
110676906,2008,11,16,190224,20090308,102256
110676978,2008,11,16,190224,20090308,103056
110676999,2008,11,16,190224,20090311,103233
110677056,2008,11,16,190224,20090308,103056
110677121,2008,11,16,190224,20090308,102256
110677136,2008,11,16,190224,20090311,103305
110677210,2008,11,16,190224,20090308,102256
110677245,2008,11,16,190224,20090308,103056
110677259,2008,11,16,190224,20090308,103056
110677389,2008,11,16,190224,20090311,103233
110677427,2008,11,16,190224,20090311,103305
110677492,2008,11,16,190224,20090308,102256
110677500,2008,11,16,190224,20090311,103305
110677505,2008,11,16,190224,20090308,103056
110677512,2008,11,16,190224,20090311,103305
110677574,2008,11,16,190224,20090308,102256
110677609,2008,11,16,190224,20090308,103056
110677689,2008,11,16,190224,20090308,102256
110677743,2008,11,16,190224,20090308,103056
110677818,2008,11,16,190224,20090311,103305
110677821,2008,11,16,190224,20090311,103305
110677847,2008,11,16,190224,20090311,103305
110677881,2008,11,16,190224,20090308,102256
110677928,2008,11,16,190224,20090311,103305
110677942,2008,11,16,190224,20090311,103233
110677954,2008,11,16,190224,20090311,103305
110678020,2008,11,16,190224,20090311,103233
110678113,2008,11,16,190224,20090311,103305
110678174,2008,11,16,190224,20090308,103056
110678224,2008,11,16,190224,20090308,102256
110678266,2008,11,16,190224,20090311,103305
110678274,2008,11,16,190224,20090311,103233
110678335,2008,11,16,190224,20090311,103305
110678400,2008,11,16,190224,20090308,102256
110678552,2008,11,16,190224,20090311,103305
110678601,2008,11,16,190224,20090308,102256
110678655,2008,11,16,190224,20090311,103305
110678791,2008,11,16,190224,20090308,103056
110678852,2008,11,16,190224,20090308,102256
110678894,2008,11,16,190224,20090311,103305
110678927,2008,11,16,190224,20090308,103056
110679004,2008,11,16,190224,20090311,103305
110679012,2008,11,16,190224,20090311,103233
110679020,2008,11,16,190224,20090308,102256
110679166,2008,11,16,190224,20090311,103233
110679227,2008,11,16,190224,20090308,102256
110679292,2008,11,16,190224,20090311,103305
110679318,2008,11,16,190224,20090308,102256
110679391,2008,11,16,190224,20090311,103305
110679405,2008,11,16,190224,20090308,102256
110679515,2008,11,16,190224,20090308,102256
110679531,2008,11,16,190224,20090311,103233
110679542,2008,11,16,190224,20090311,103305
110679551,2008,11,16,190224,20090308,102256
110679565,2008,11,16,190224,20090308,103056
110679631,2008,11,16,190224,20090311,103305
110679634,2008,11,16,190224,20090311,103305
110679655,2008,11,16,190224,20090311,103233
110679667,2008,11,16,190224,20090311,103305
110679698,2008,11,16,190224,20090311,103233
110679752,2008,11,16,190224,20090311,103305
110679760,2008,11,16,190224,20090308,102256
110679775,2008,11,16,190224,20090308,102256
110679817,2008,11,16,190224,20090311,103233
110679833,2008,11,16,190224,20090308,103056
110679973,2008,11,16,190224,20090308,102256
110679989,2008,11,16,190224,20090308,103056
110680003,2008,11,16,190224,20090311,103305
110680039,2008,11,16,190224,20090311,103305
110680054,2008,11,16,190224,20090308,102256
110680059,2008,11,16,190224,20090311,103233
110680064,2008,11,16,190224,20090308,102256
110680143,2008,11,16,190224,20090311,103305
110680154,2008,11,16,190224,20090308,102256
110680218,2008,11,16,190224,20090308,103056
110680269,2008,11,16,190224,20090308,102256
110680312,2008,11,16,190224,20090311,103305
110680435,2008,11,16,190224,20090308,102256
110680475,2008,11,16,190224,20090311,103233
110680533,2008,11,16,190224,20090308,103056
110680553,2008,11,16,190224,20090308,102256
110680560,2008,11,16,190224,20090308,102256
110680567,2008,11,16,190224,20090311,103305
110680605,2008,11,16,190224,20090311,103233
110680627,2008,11,16,190224,20090311,103305
110680680,2008,11,16,190224,20090308,102256
110680696,2008,11,16,190224,20090311,103305
110680712,2008,11,16,190224,20090308,103056
110680727,2008,11,16,190224,20090308,102256
110680770,2008,11,16,190224,20090308,102256
110680774,2008,11,16,190224,20090311,103233
110680825,2008,11,16,190224,20090311,103233
110680836,2008,11,16,190224,20090308,102256
110680838,2008,11,16,190224,20090311,103233
110680884,2008,11,16,190224,20090308,102256
110680913,2008,11,16,190224,20090311,103305
110680936,2008,11,16,190224,20090308,102256
110680955,2008,11,16,190224,20090311,103305
110680995,2008,11,16,190224,20090311,103305
110681097,2008,11,16,190224,20090311,103305
110681140,2008,11,16,190224,20090308,102256
110681156,2008,11,16,190224,20090308,102256
110681166,2008,11,16,190224,20090308,103056
110681176,2008,11,16,190224,20090308,103056
110681206,2008,11,16,190224,20090311,103305
110681254,2008,11,16,190224,20090308,103056
110681305,2008,11,16,190224,20090308,102256
110681351,2008,11,16,190224,20090311,103305
110681372,2008,11,16,190224,20090308,103056
110681382,2008,11,16,190224,20090311,103305
110681429,2008,11,16,190224,20090311,103305
110681437,2008,11,16,190224,20090311,103233
110681498,2008,11,16,190224,20090311,103305
110681610,2008,11,16,190224,20090308,102256
110681632,2008,11,16,190224,20090311,103233
110681720,2008,11,16,190224,20090308,102256
110681724,2008,11,16,190224,20090308,102256
110681768,2008,11,16,190224,20090308,103056
110681839,2008,11,16,190224,20090311,103305
110681875,2008,11,16,190224,20090308,102256
110681910,2008,11,16,190224,20090308,103056
110681933,2008,11,16,190224,20090311,103305
110681935,2008,11,16,190224,20090311,103305
110681955,2008,11,16,190224,20090308,103056
110681967,2008,11,16,190224,20090308,102256
110682001,2008,11,16,190224,20090311,103305
110682090,2008,11,16,190224,20090311,103233
110682096,2008,11,16,190224,20090311,103305
110682141,2008,11,16,190224,20090308,102256
110682187,2008,11,16,190224,20090308,103056
110682226,2008,11,16,190224,20090311,103305
110682241,2008,11,16,190224,20090308,102256
110682247,2008,11,16,190224,20090311,103305
110682252,2008,11,16,190224,20090311,103305
110682253,2008,11,16,190224,20090311,103305
110682297,2008,11,16,190224,20090311,103305
110682315,2008,11,16,190224,20090311,103233
110682322,2008,11,16,190224,20090308,102256
110682350,2008,11,16,190224,20090311,103305
110682376,2008,11,16,190224,20090308,102256
110682404,2008,11,16,190224,20090308,102256
110682517,2008,11,16,190224,20090308,103056
110682562,2008,11,16,190224,20090311,103305
110682629,2008,11,16,190224,20090308,103056
110682676,2008,11,16,190224,20090311,103305
110682711,2008,11,16,190224,20090308,102256
110682750,2008,11,16,190224,20090311,103233
110682754,2008,11,16,190224,20090308,102256
110682887,2008,11,16,190224,20090308,102256
110682934,2008,11,16,190224,20090311,103305
110682987,2008,11,16,190224,20090311,103305
110683004,2008,11,16,190224,20090311,103305
110683112,2008,11,16,190224,20090311,103305
110683158,2008,11,16,190224,20090311,103233
110683196,2008,11,16,190224,20090308,102256
110683276,2008,11,16,190224,20090308,102256
110683315,2008,11,16,190224,20090311,103233
110683366,2008,11,16,190224,20090308,102256
110683371,2008,11,16,190224,20090308,103056
110683451,2008,11,16,190224,20090308,103056
110683460,2008,11,16,190224,20090311,103305
110683580,2008,11,16,190224,20090308,102256
110683614,2008,11,16,190224,20090308,102256
110683638,2008,11,16,190224,20090308,102256
110683658,2008,11,16,190224,20090311,103233
110683716,2008,11,16,190224,20090308,102256
110683745,2008,11,16,190224,20090311,103305
110683822,2008,11,16,190224,20090311,103305
110683842,2008,11,16,190224,20090311,103233
110683894,2008,11,16,190224,20090311,103305
110683911,2008,11,16,190224,20090308,102256
110683959,2008,11,16,190224,20090311,103305
110683990,2008,11,16,190224,20090311,103305
110684000,2008,11,16,190224,20090308,102256
110684140,2008,11,16,190224,20090308,103056
110684207,2008,11,16,190224,20090308,102256
110684222,2008,11,16,190224,20090308,102256
110684325,2008,11,16,190224,20090308,103056
110684343,2008,11,16,190224,20090311,103233
110684354,2008,11,16,190224,20090311,103233
110684365,2008,11,16,190224,20090311,103233
110684380,2008,11,16,190224,20090311,103233
110684455,2008,11,16,190224,20090311,103305
110684461,2008,11,16,190224,20090308,102256
110684468,2008,11,16,190224,20090308,103056
110684479,2008,11,16,190224,20090308,103056
110684538,2008,11,16,190224,20090311,103233
110684600,2008,11,16,190224,20090311,103305
110684623,2008,11,16,190224,20090311,103305
110684681,2008,11,16,190224,20090308,102256
110684684,2008,11,16,190224,20090311,103305
110684718,2008,11,16,190224,20090308,103056
110684793,2008,11,16,190224,20090311,103305
110684799,2008,11,16,190224,20090308,103056
110684892,2008,11,16,190224,20090308,103056
110684912,2008,11,16,190224,20090308,102256
110684934,2008,11,16,190224,20090308,102256
110684965,2008,11,16,190224,20090311,103305
110685005,2008,11,16,190224,20090311,103305
110685010,2008,11,16,190224,20090311,103305
110685073,2008,11,16,190224,20090311,103305
110685092,2008,11,16,190224,20090311,103305
110685096,2008,11,16,190224,20090308,102256
110685113,2008,11,16,190224,20090311,103305
110685176,2008,11,16,190224,20090311,103233
110685180,2008,11,16,190224,20090308,103056
110685200,2008,11,16,190224,20090311,103305
110685250,2008,11,16,190224,20090308,102256
110685284,2008,11,16,190224,20090311,103305
110685430,2008,11,16,190224,20090311,103305
110685546,2008,11,16,190224,20090311,103305
110685626,2008,11,16,190224,20090308,102256
110685647,2008,11,16,190224,20090308,102256
110685691,2008,11,16,190224,20090308,102256
110685699,2008,11,16,190224,20090311,103305
110685701,2008,11,16,190224,20090308,102256
110685897,2008,11,16,190224,20090311,103305
110685902,2008,11,16,190224,20090308,102256
110685945,2008,11,16,190224,20090311,103305
110686021,2008,11,16,190224,20090311,103305
110686048,2008,11,16,190224,20090308,102256
110686136,2008,11,16,190224,20090311,103305
110686180,2008,11,16,190224,20090311,103233
110686182,2008,11,16,190224,20090311,103305
110686387,2008,11,16,190224,20090311,103305
110686407,2008,11,16,190224,20090308,102256
110686438,2008,11,16,190224,20090311,103305
110686506,2008,11,16,190224,20090311,103233
110686508,2008,11,16,190224,20090311,103233
110686549,2008,11,16,190224,20090311,103233
110686608,2008,11,16,190224,20090308,102256
110686616,2008,11,16,190224,20090311,103233
110686623,2008,11,16,190224,20090308,102256
110686663,2008,11,16,190224,20090308,102256
110686786,2008,11,16,190224,20090311,103305
110686836,2008,11,16,190224,20090308,102256
110686860,2008,11,16,190224,20090311,103233
110687034,2008,11,16,190224,20090311,103305
110687058,2008,11,16,190224,20090311,103233
110687065,2008,11,16,190224,20090311,103305
110687070,2008,11,16,190224,20090308,102256
110687093,2008,11,16,190224,20090308,102256
110687133,2008,11,16,190224,20090311,103305
110687289,2008,11,16,190224,20090311,103233
110687301,2008,11,16,190224,20090311,103305
110687308,2008,11,16,190224,20090311,103305
110687337,2008,11,16,190224,20090311,103305
110687341,2008,11,16,190224,20090311,103233
110687345,2008,11,16,190224,20090311,103305
110687416,2008,11,16,190224,20090311,103305
110687485,2008,11,16,190224,20090308,102256
110687534,2008,11,16,190224,20090311,103305
110687541,2008,11,16,190224,20090311,103305
110687554,2008,11,16,190224,20090311,103305
110687567,2008,11,16,190224,20090311,103305
110687601,2008,11,16,190224,20090308,102256
110687736,2008,11,16,190224,20090311,103305
110687804,2008,11,16,190224,20090311,103233
110687813,2008,11,16,190224,20090311,103305
110687852,2008,11,16,190224,20090311,103305
110687870,2008,11,16,190224,20090308,102256
110687911,2008,11,16,190224,20090311,103233
110687920,2008,11,16,190224,20090311,103305
110687970,2008,11,16,190224,20090311,103305
110688061,2008,11,16,190224,20090311,103305
110688151,2008,11,16,190224,20090311,103233
110688167,2008,11,16,190224,20090311,103233
110688181,2008,11,16,190224,20090311,103305
110688275,2008,11,16,190224,20090311,103305
110688301,2008,11,16,190224,20090311,103305
110688308,2008,11,16,190224,20090311,103305
110688335,2008,11,16,190224,20090311,103305
110688366,2008,11,16,190224,20090311,103305
110688392,2008,11,16,190224,20090311,103305
110688413,2008,11,16,190224,20090311,103305
110688500,2008,11,16,190224,20090308,102256
110688518,2008,11,16,190224,20090311,103305
110688529,2008,11,16,190224,20090308,103056
110688554,2008,11,16,190224,20090308,102256
110688556,2008,11,16,190224,20090308,102256
110688653,2008,11,16,190224,20090311,103305
110688785,2008,11,16,190224,20090311,103305
110688789,2008,11,16,190224,20090308,103056
110688891,2008,11,16,190224,20090311,103305
110688969,2008,11,16,190224,20090311,103305
110689056,2008,11,16,190224,20090311,103305
110689112,2008,11,16,190224,20090308,102256
110689133,2008,11,16,190224,20090311,103305
110689143,2008,11,16,190224,20090308,102256
110689160,2008,11,16,190224,20090308,102256
110689320,2008,11,16,190224,20090311,103305
110689365,2008,11,16,190224,20090311,103233
110689434,2008,11,16,190224,20090311,103305
110689441,2008,11,16,190224,20090311,103305
110689458,2008,11,16,190224,20090308,102256
110689498,2008,11,16,190224,20090308,102256
110689591,2008,11,16,190224,20090311,103305
110689628,2008,11,16,190224,20090311,103305
110689731,2008,11,16,190224,20090311,103305
110689824,2008,11,16,190224,20090308,103056
110689830,2008,11,16,190224,20090308,102256
110689847,2008,11,16,190224,20090311,103305
110689971,2008,11,16,190224,20090311,103305
110690001,2008,11,16,190224,20090308,102256
110690063,2008,11,16,190224,20090311,103305
110690261,2008,11,16,190224,20090311,103233
110740285,2008,11,16,190224,20090308,102256
110740339,2008,11,16,190224,20090311,103233
110740343,2008,11,16,190224,20090311,103305
110740447,2008,11,16,190224,20090308,102256
110740452,2008,11,16,190224,20090311,103305
110740480,2008,11,16,190224,20090308,103056
110740505,2008,11,16,190224,20090308,102256
110740520,2008,11,16,190224,20090311,103305
110740544,2008,11,16,190224,20090308,103056
110740556,2008,11,16,190224,20090311,103233
110740600,2008,11,16,190224,20090311,103233
110740656,2008,11,16,190224,20090311,103305
110740663,2008,11,16,190224,20090308,102256
110740668,2008,11,16,190224,20090308,103056
110740682,2008,11,16,190224,20090311,103305
110740690,2008,11,16,190224,20090308,102256
110740761,2008,11,16,190224,20090311,103305
110740767,2008,11,16,190224,20090311,103305
110740819,2008,11,16,190224,20090311,103233
110740838,2008,11,16,190224,20090311,103305
110740840,2008,11,16,190224,20090311,103305
110740873,2008,11,16,190224,20090311,103305
110740876,2008,11,16,190224,20090308,102256
110740886,2008,11,16,190224,20090311,103305
110740893,2008,11,16,190224,20090311,103305
110740945,2008,11,16,190224,20090311,103305
110740992,2008,11,16,190224,20090308,102256
110741021,2008,11,16,190224,20090308,102256
110741030,2008,11,16,190224,20090308,103056
110741045,2008,11,16,190224,20090311,103233
110741061,2008,11,16,190224,20090311,103305
110741064,2008,11,16,190224,20090308,103056
110741084,2008,11,16,190224,20090308,103056
110741145,2008,11,16,190224,20090311,103305
110741160,2008,11,16,190224,20090311,103305
110741163,2008,11,16,190224,20090308,102256
110741168,2008,11,16,190224,20090311,103305
110741182,2008,11,16,190224,20090308,102256
110741239,2008,11,16,190224,20090311,103233
110741241,2008,11,16,190224,20090311,103305
110741250,2008,11,16,190224,20090308,102256
110741290,2008,11,16,190224,20090311,103233
110741295,2008,11,16,190224,20090311,103305
110741303,2008,11,16,190224,20090311,103233
110741363,2008,11,16,190224,20090311,103305
110741380,2008,11,16,190224,20090311,103305
110741429,2008,11,16,190224,20090311,103233
110741441,2008,11,16,190224,20090311,103305
110741479,2008,11,16,190224,20090308,103056
110741483,2008,11,16,190224,20090311,103305
110741484,2008,11,16,190224,20090308,103056
110741487,2008,11,16,190224,20090311,103305
110741575,2008,11,16,190224,20090308,102256
110741580,2008,11,16,190224,20090308,102256
110741585,2008,11,16,190224,20090308,103056
110741609,2008,11,16,190224,20090311,103233
110741610,2008,11,16,190224,20090311,103305
110741638,2008,11,16,190224,20090308,102256
110741643,2008,11,16,190224,20090308,102256
110741662,2008,11,16,190224,20090311,103305
110741749,2008,11,16,190224,20090308,102256
110741770,2008,11,16,190224,20090308,102256
110741836,2008,11,16,190224,20090311,103305
110741852,2008,11,16,190224,20090308,102256
110741858,2008,11,16,190224,20090311,103305
110741895,2008,11,16,190224,20090311,103233
110741944,2008,11,16,190224,20090308,102256
110742049,2008,11,16,190224,20090308,102256
110742053,2008,11,16,190224,20090311,103305
